author;author_type;url;location;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;district;street;house_number;underground;residential_complex
4ROOMS;real_estate_agent;https://spb.cian.ru/sale/flat/299485491/;Санкт-Петербург;sale;flat;12;23;1;25.0;7000000;Невский; Крыленко;2;;Полис на Неве
Стоун;developer;https://spb.cian.ru/sale/flat/294087620/;Санкт-Петербург;sale;flat;5;11;1;23.77;3125100;Пушкинский;;;Шушары;Полет ЖК
Экотон;real_estate_agent;https://spb.cian.ru/sale/flat/299419043/;Санкт-Петербург;sale;flat;1;25;1;22.3;4100000;Пушкинский;проспект Новгородский;7к2;Купчино;Nordica
Стоун;developer;https://spb.cian.ru/sale/flat/297264470/;Санкт-Петербург;sale;flat;2;6;1;23.07;3726200;Московский;Пулковский меридиан;;Звездная;Перспектива ЖК
ПетербургНедвижимость;real_estate_agent;https://spb.cian.ru/sale/flat/268687421/;Санкт-Петербург;sale;flat;9;12;1;24.5;3800000;Колпинский; Севастьянова;28к2;;Новое Колпино
GloraX;developer;https://spb.cian.ru/sale/flat/279351281/;Санкт-Петербург;sale;flat;6;15;-1;32.92;7909999;Красногвардейский;Малая Охта;;;Глоракс Заневский ЖК
ПетербургНедвижимость;real_estate_agent;https://spb.cian.ru/sale/flat/296231955/;Санкт-Петербург;sale;flat;12;16;1;22.7;4900000;Невский; Крыленко;1к1с6;Ломоносовская;О Юность
КВС;developer;https://spb.cian.ru/sale/flat/279689456/;Санкт-Петербург;sale;flat;5;5;1;25.3;5108300;Пушкинский;Пулковское тер.;;Звездная;ЮгТаун. Олимпийские кварталы
Андрей Сурмай;realtor;https://spb.cian.ru/sale/flat/299606187/;Санкт-Петербург;sale;flat;21;27;1;25.5;5500000;Выборгский;Заречная ;36;Парнас;Северная долина
GloraX;developer;https://spb.cian.ru/sale/flat/297849144/;Санкт-Петербург;sale;flat;11;15;-1;28.8;8129999;Красногвардейский;переулок Уткин;;;Апарт-отель GloraX Заневский
ЦН КВАДРАТ;real_estate_agent;https://spb.cian.ru/sale/flat/297700502/;Санкт-Петербург;sale;flat;9;11;1;24.0;6560000;Невский;Октябрьская набережная;86К2;Елизаровская;Панорама Невы
GloraX;developer;https://spb.cian.ru/sale/flat/297849086/;Санкт-Петербург;sale;flat;11;15;-1;22.07;6559999;Красногвардейский;переулок Уткин;;;Апарт-отель GloraX Заневский
I AM ESTATE;real_estate_agent;https://spb.cian.ru/sale/flat/297461092/;Санкт-Петербург;sale;flat;24;25;1;22.36;5850000;Красносельский; Маршала Казакова;21к2;Автово;Морская миля
GloraX;developer;https://spb.cian.ru/sale/flat/297849176/;Санкт-Петербург;sale;flat;11;15;-1;39.67;10559999;Красногвардейский;переулок Уткин;;;Апарт-отель GloraX Заневский
IVA;real_estate_agent;https://spb.cian.ru/sale/flat/294315502/;Санкт-Петербург;sale;flat;2;8;-1;25.47;11111111;Петроградский;Ремесленная ;;Спортивная;17/33 Петровский остров
КВС;developer;https://spb.cian.ru/sale/flat/279690642/;Санкт-Петербург;sale;flat;1;5;1;26.45;5537500;Пушкинский; Нины Петровой;6к1;Купчино;ЮгТаун. Олимпийские кварталы
ВСЯ НЕДВИЖИМОСТЬ ПЕТЕРБУРГА;real_estate_agent;https://spb.cian.ru/sale/flat/293294520/;Санкт-Петербург;sale;flat;14;26;1;26.1;5600000;Выборгский; Михаила Дудина;10;Парнас;Бумеранг
КВС;developer;https://spb.cian.ru/sale/flat/279688837/;Санкт-Петербург;sale;flat;1;5;1;26.0;5392320;Пушкинский; Нины Петровой;8к1;Купчино;ЮгТаун. Олимпийские кварталы
Агентство недвижимости Сергея Галлера;real_estate_agent;https://spb.cian.ru/sale/flat/299005882/;Санкт-Петербург;sale;flat;4;7;-1;16.5;4100000;Приморский;Приморский проспект;6;Черная речка;
КВС;developer;https://spb.cian.ru/sale/flat/294621944/;Санкт-Петербург;sale;flat;7;17;1;24.75;7012499;Калининский;Финляндский;;;Квартал бизнес-класса Б15
CENTURY 21 Capital Petersburg;real_estate_agent;https://spb.cian.ru/sale/flat/298339220/;Санкт-Петербург;sale;flat;13;19;1;28.2;5990000;Московский; Федора Котанова;13к1;Звездная;"Светлый мир ""Жизнь"""
РСТИ;developer;https://spb.cian.ru/sale/flat/295858095/;Санкт-Петербург;sale;flat;7;9;1;21.62;6110532;Красносельский; Тамбасова;5;Проспект Ветеранов;Кинопарк
ПИА Недвижимость;real_estate_agent;https://spb.cian.ru/sale/flat/296358032/;Санкт-Петербург;sale;flat;12;26;1;28.9;6640000;Невский;проспект Александровской фермы;8с1;Пролетарская;Green City
ГлавстройСПб;developer;https://spb.cian.ru/sale/flat/297361746/;Санкт-Петербург;sale;flat;7;23;1;24.63;5486279;Приморский; Ивинская;1к1;Зенит;ПАРК-КВАРТАЛ Юнтолово
Владис Центральный;real_estate_agent;https://spb.cian.ru/sale/flat/297728488/;Санкт-Петербург;sale;flat;25;25;1;25.9;6600000;Кировский;проспект Народного ополчения;10;Ленинский проспект;
КВС;developer;https://spb.cian.ru/sale/flat/298150986/;Санкт-Петербург;sale;flat;16;17;1;22.05;6578460;Калининский;Финляндский;;;Квартал бизнес-класса Б15
Самолет Плюс СПБ Приморский;real_estate_agent;https://spb.cian.ru/sale/flat/281081916/;Санкт-Петербург;sale;flat;2;12;1;34.6;7980000;Приморский; Плесецкая;6;;Ariosto!
КВС;developer;https://spb.cian.ru/sale/flat/294621976/;Санкт-Петербург;sale;flat;2;17;1;27.42;7423680;Калининский;Финляндский;;;Квартал бизнес-класса Б15
Петербургская Недвижимость;real_estate_agent;https://spb.cian.ru/sale/flat/298512415/;Санкт-Петербург;sale;flat;15;26;1;26.0;5750000;Выборгский; Михаила Дудина;10;Парнас;Бумеранг
Сенатор;developer;https://spb.cian.ru/sale/flat/295923677/;Санкт-Петербург;sale;flat;6;12;-1;22.2;8940411;Курортный;Приморское шоссе;570Л;;МФК Морская ривьера
Century 21 Гарант;real_estate_agent;https://spb.cian.ru/sale/flat/297557069/;Санкт-Петербург;sale;flat;17;28;1;28.6;5200000;Выборгский; Федора Абрамова;16к1;Парнас;Северная долина
GloraX;developer;https://spb.cian.ru/sale/flat/297535460/;Санкт-Петербург;sale;flat;6;15;1;29.74;5209999;Выборгский;;;;Глоракс Парголово ЖК
Владис Центральный;real_estate_agent;https://spb.cian.ru/sale/flat/299519154/;Санкт-Петербург;sale;flat;8;19;1;25.97;6490000;Приморский;Комендантский проспект;55к1;Комендантский проспект;YOGA 1
SENATOR;developer;https://spb.cian.ru/sale/flat/294777969/;Санкт-Петербург;sale;flat;7;11;1;21.7;6777000;Невский;Октябрьская набережная;86К2;Пролетарская;Панорама Невы
Петербургская Недвижимость;real_estate_agent;https://spb.cian.ru/sale/flat/297845395/;Санкт-Петербург;sale;flat;16;16;1;32.5;7800000;Приморский;Туристская ;24/42;Беговая;Якорь
РСТИ;developer;https://spb.cian.ru/sale/flat/295858961/;Санкт-Петербург;sale;flat;8;9;1;24.43;6712419;Красносельский; Тамбасова;5;Проспект Ветеранов;Кинопарк
Гарантия;real_estate_agent;https://spb.cian.ru/sale/flat/298745940/;Санкт-Петербург;sale;flat;3;7;1;29.0;7200000;Адмиралтейский;Можайская ;37-39;Пушкинская;
RBI;developer;https://spb.cian.ru/sale/flat/299131639/;Санкт-Петербург;sale;flat;4;14;1;23.0;7909387;Фрунзенский;Волковское;;Волковская;Аэронавт ЖК
Городское Жилищное Агентство;real_estate_agent;https://spb.cian.ru/sale/flat/292149743/;Санкт-Петербург;sale;flat;10;12;1;24.6;6800000;Выборгский;Светлановский проспект;8;Удельная;Панорама парк Сосновка
Сенатор;developer;https://spb.cian.ru/sale/flat/295094653/;Санкт-Петербург;sale;flat;1;8;-1;22.8;5631600;Курортный; Правды;;;Мариоки
Lighthome Real Estate;real_estate_agent;https://spb.cian.ru/sale/flat/298969216/;Санкт-Петербург;sale;flat;22;27;1;28.3;5300000;Выборгский; Архитектора Белова;6к5;Парнас;Парнас
GloraX;developer;https://spb.cian.ru/sale/flat/279352022/;Санкт-Петербург;sale;flat;13;14;1;30.71;11049999;Красногвардейский;проспект Энергетиков;2;;GloraX Заневский
ПИА Недвижимость;real_estate_agent;https://spb.cian.ru/sale/flat/299380619/;Санкт-Петербург;sale;flat;3;13;1;24.4;4890000;Приморский; Плесецкая;20к2;Комендантский проспект;Чистое небо
GloraX;developer;https://spb.cian.ru/sale/flat/299481528/;Санкт-Петербург;sale;flat;3;9;1;34.72;12729999;Адмиралтейский; Шкапина;43-45;Балтийская;GloraX Балтийская
